Year,State,Category,Type,Vehicles
2018,Connecticut,Truck,Private,1468599
2018,Connecticut,Truck,Public,5080
2018,Connecticut,Motorcycle,Private,87640
2018,Connecticut,Motorcycle,Public,20
2018,Delaware,Auto,Private,431850
2018,Delaware,Auto,Public,1513
2018,Delaware,Bus,Private,3352
2018,Delaware,Bus,Public,450
2018,Delaware,Truck,Private,540225
2018,Delaware,Truck,Public,3006
2018,Delaware,Motorcycle,Private,28071
2018,Delaware,Motorcycle,Public,0
2018,District of Columbia,Auto,Private,188768
2018,District of Columbia,Auto,Public,20955
2018,District of Columbia,Bus,Private,1012
2018,District of Columbia,Bus,Public,4076
2018,District of Columbia,Truck,Private,113705
2018,District of Columbia,Truck,Public,19105
2018,District of Columbia,Motorcycle,Private,3911
2018,District of Columbia,Motorcycle,Public,401
2018,Florida,Auto,Private,7851192
2018,Florida,Auto,Public,114899
2018,Florida,Bus,Private,24961
2018,Florida,Bus,Public,34596
2018,Florida,Truck,Private,8733121
2018,Florida,Truck,Public,149734
2018,Florida,Motorcycle,Private,584851
2018,Florida,Motorcycle,Public,2648
2018,Georgia,Auto,Private,3502070
2018,Georgia,Auto,Public,55399
2018,Georgia,Bus,Private,11938
2018,Georgia,Bus,Public,24376
2018,Georgia,Truck,Private,4630908
2018,Georgia,Truck,Public,83891
2018,Georgia,Motorcycle,Private,203094
2018,Georgia,Motorcycle,Public,874
2018,Hawaii,Auto,Private,502165
2018,Hawaii,Auto,Public,7327
2018,Hawaii,Bus,Private,1705
2018,Hawaii,Bus,Public,1231
2018,Hawaii,Truck,Private,709347
2018,Hawaii,Truck,Public,14613
2018,Hawaii,Motorcycle,Private,30616
2018,Hawaii,Motorcycle,Public,382
2018,Idaho,Auto,Private,596208
2018,Idaho,Auto,Public,2566
2018,Idaho,Bus,Private,3228
2018,Idaho,Bus,Public,580
2018,Idaho,Truck,Private,1200297
2018,Idaho,Truck,Public,10257
2018,Idaho,Motorcycle,Private,66503
2018,Idaho,Motorcycle,Public,30
2018,Illinois,Auto,Private,4438811
2018,Illinois,Auto,Public,38952
2018,Illinois,Bus,Private,34464
2018,Illinois,Bus,Public,185
2018,Illinois,Truck,Private,5694859
2018,Illinois,Truck,Public,61875
2018,Illinois,Motorcycle,Private,319764
2018,Illinois,Motorcycle,Public,0
2018,Indiana,Auto,Private,2245862
2018,Indiana,Auto,Public,3008
2018,Indiana,Bus,Private,6836
2018,Indiana,Bus,Public,14102
2018,Indiana,Truck,Private,3659528
2018,Indiana,Truck,Public,10496
2018,Indiana,Motorcycle,Private,250882
2018,Indiana,Motorcycle,Public,22
2018,Iowa,Auto,Private,1230488
2018,Iowa,Auto,Public,11731
2018,Iowa,Bus,Private,3976
2018,Iowa,Bus,Public,5381
2018,Iowa,Truck,Private,2221807
2018,Iowa,Truck,Public,23903
2018,Iowa,Motorcycle,Private,194273
2018,Iowa,Motorcycle,Public,333
2018,Kansas,Auto,Private,970921
2018,Kansas,Auto,Public,4250
2018,Kansas,Bus,Private,4192
2018,Kansas,Bus,Public,2400
2018,Kansas,Truck,Private,1597068
2018,Kansas,Truck,Public,10329
2018,Kansas,Motorcycle,Private,94802
2018,Kansas,Motorcycle,Public,48
2018,Kentucky,Auto,Private,1689705
2018,Kentucky,Auto,Public,32237
2018,Kentucky,Bus,Private,1438
2018,Kentucky,Bus,Public,9568
2018,Kentucky,Truck,Private,2482756
2018,Kentucky,Truck,Public,51416
2018,Kentucky,Motorcycle,Private,101085
2018,Kentucky,Motorcycle,Public,80
2018,Louisiana,Auto,Private,1360559
2018,Louisiana,Auto,Public,28690
2018,Louisiana,Bus,Private,21959
2018,Louisiana,Bus,Public,7568
2018,Louisiana,Truck,Private,2299373
2018,Louisiana,Truck,Public,53306
2018,Louisiana,Motorcycle,Private,113664
2018,Louisiana,Motorcycle,Public,0
2018,Maine,Auto,Private,386449
2018,Maine,Auto,Public,4057
2018,Maine,Bus,Private,1475
2018,Maine,Bus,Public,3126
2018,Maine,Truck,Private,670478
2018,Maine,Truck,Public,8697
2018,Maine,Motorcycle,Private,51305
2018,Maine,Motorcycle,Public,1
2018,Maryland,Auto,Private,1893626
2018,Maryland,Auto,Public,28837
2018,Maryland,Bus,Private,15357
2018,Maryland,Bus,Public,7694
2018,Maryland,Truck,Private,2099413
2018,Maryland,Truck,Public,41643
2018,Maryland,Motorcycle,Private,118201
2018,Maryland,Motorcycle,Public,76
2018,Massachusetts,Auto,Private,2178472
2018,Massachusetts,Auto,Public,4058
2018,Massachusetts,Bus,Private,13500
2018,Massachusetts,Bus,Public,247
2018,Massachusetts,Truck,Private,2684362
2018,Massachusetts,Truck,Public,11928
2018,Massachusetts,Motorcycle,Private,168931
2018,Massachusetts,Motorcycle,Public,0
2018,Michigan,Auto,Private,3000593
2018,Michigan,Auto,Public,23347
2018,Michigan,Bus,Private,3453
2018,Michigan,Bus,Public,5428
2018,Michigan,Truck,Private,5047091
2018,Michigan,Truck,Public,48431
2018,Michigan,Motorcycle,Private,252043
2018,Michigan,Motorcycle,Public,0
2018,Minnesota,Auto,Private,1959810
2018,Minnesota,Auto,Public,16715
2018,Minnesota,Bus,Private,14597
2018,Minnesota,Bus,Public,5744
2018,Minnesota,Truck,Private,3133677
2018,Minnesota,Truck,Public,32179
2018,Minnesota,Motorcycle,Private,241556
2018,Minnesota,Motorcycle,Public,0
2018,Mississippi,Auto,Private,822799
2018,Mississippi,Auto,Public,2539
2018,Mississippi,Bus,Private,1880
2018,Mississippi,Bus,Public,5571
2018,Mississippi,Truck,Private,1199325
2018,Mississippi,Truck,Public,7122
2018,Mississippi,Motorcycle,Private,28262
2018,Mississippi,Motorcycle,Public,0
2018,Missouri,Auto,Private,2083825
2018,Missouri,Auto,Public,18391
2018,Missouri,Bus,Private,27042
2018,Missouri,Bus,Public,123
2018,Missouri,Truck,Private,3181067
2018,Missouri,Truck,Public,34322
2018,Missouri,Motorcycle,Private,153905
2018,Missouri,Motorcycle,Public,0
2018,Montana,Auto,Private,452286
2018,Montana,Auto,Public,559
2018,Montana,Bus,Private,4827
2018,Montana,Bus,Public,172
2018,Montana,Truck,Private,1088023
2018,Montana,Truck,Public,5904
2018,Montana,Motorcycle,Private,293555
2018,Montana,Motorcycle,Public,12
2018,Nebraska,Auto,Private,668345
2018,Nebraska,Auto,Public,14675
2018,Nebraska,Bus,Private,13502
2018,Nebraska,Bus,Public,38
2018,Nebraska,Truck,Private,1180919
2018,Nebraska,Truck,Public,28094
2018,Nebraska,Motorcycle,Private,55716
2018,Nebraska,Motorcycle,Public,20
2018,Nevada,Auto,Private,1065766
2018,Nevada,Auto,Public,7994
2018,Nevada,Bus,Private,1561
2018,Nevada,Bus,Public,2694
2018,Nevada,Truck,Private,1345969
2018,Nevada,Truck,Public,15614
2018,Nevada,Motorcycle,Private,74735
2018,Nevada,Motorcycle,Public,5
2018,New Hampshire,Auto,Private,504138
2018,New Hampshire,Auto,Public,2821
2018,New Hampshire,Bus,Private,590
2018,New Hampshire,Bus,Public,2455
2018,New Hampshire,Truck,Private,751655
2018,New Hampshire,Truck,Public,5698
2018,New Hampshire,Motorcycle,Private,78852
2018,New Hampshire,Motorcycle,Public,110
2018,New Jersey,Auto,Private,2730210
2018,New Jersey,Auto,Public,24043
2018,New Jersey,Bus,Private,23638
2018,New Jersey,Bus,Public,2232
2018,New Jersey,Truck,Private,3087970
2018,New Jersey,Truck,Public,36768
2018,New Jersey,Motorcycle,Private,150528
2018,New Jersey,Motorcycle,Public,0
2018,New Mexico,Auto,Private,648720
2018,New Mexico,Auto,Public,7046
2018,New Mexico,Bus,Private,5341
2018,New Mexico,Bus,Public,182
2018,New Mexico,Truck,Private,1082607
2018,New Mexico,Truck,Public,19973
2018,New Mexico,Motorcycle,Private,60348
2018,New Mexico,Motorcycle,Public,0
2018,New York,Auto,Private,4690752
2018,New York,Auto,Public,22027
2018,New York,Bus,Private,77225
2018,New York,Bus,Public,5623
2018,New York,Truck,Private,6252709
2018,New York,Truck,Public,44489
2018,New York,Motorcycle,Private,389402
2018,New York,Motorcycle,Public,2
2018,North Carolina,Auto,Private,3346226
2018,North Carolina,Auto,Public,47555
2018,North Carolina,Bus,Private,11051
2018,North Carolina,Bus,Public,21245
2018,North Carolina,Truck,Private,4522231
2018,North Carolina,Truck,Public,73420
2018,North Carolina,Motorcycle,Private,188185
2018,North Carolina,Motorcycle,Public,299
2018,North Dakota,Auto,Private,235922
2018,North Dakota,Auto,Public,4126
2018,North Dakota,Bus,Private,1395
2018,North Dakota,Bus,Public,2027
2018,North Dakota,Truck,Private,604550
2018,North Dakota,Truck,Public,12986
2018,North Dakota,Motorcycle,Private,38924
2018,North Dakota,Motorcycle,Public,23
2018,Ohio,Auto,Private,4558551
2018,Ohio,Auto,Public,45043
2018,Ohio,Bus,Private,35310
2018,Ohio,Bus,Public,6202
2018,Ohio,Truck,Private,5790658
2018,Ohio,Truck,Public,68116
2018,Ohio,Motorcycle,Private,409866
2018,Ohio,Motorcycle,Public,27
2018,Oklahoma,Auto,Private,1290040
2018,Oklahoma,Auto,Public,6179
2018,Oklahoma,Bus,Private,1787
2018,Oklahoma,Bus,Public,1072
2018,Oklahoma,Truck,Private,2255961
2018,Oklahoma,Truck,Public,14532
2018,Oklahoma,Motorcycle,Private,129450
2018,Oklahoma,Motorcycle,Public,1
2018,Oregon,Auto,Private,1462295
2018,Oregon,Auto,Public,26328
2018,Oregon,Bus,Private,8375
2018,Oregon,Bus,Public,9236
2018,Oregon,Truck,Private,2254162
2018,Oregon,Truck,Public,48719
2018,Oregon,Motorcycle,Private,132973
2018,Oregon,Motorcycle,Public,787
2018,Pennsylvania,Auto,Private,4375444
2018,Pennsylvania,Auto,Public,48739
2018,Pennsylvania,Bus,Private,53364
2018,Pennsylvania,Bus,Public,2722
2018,Pennsylvania,Truck,Private,5798671
2018,Pennsylvania,Truck,Public,76096
2018,Pennsylvania,Motorcycle,Private,371911
2018,Pennsylvania,Motorcycle,Public,768
2018,Rhode Island,Auto,Private,404987
2018,Rhode Island,Auto,Public,7268
2018,Rhode Island,Bus,Private,1850
2018,Rhode Island,Bus,Public,420
2018,Rhode Island,Truck,Private,420421
2018,Rhode Island,Truck,Public,9131
2018,Rhode Island,Motorcycle,Private,28162
2018,Rhode Island,Motorcycle,Public,105
2018,South Carolina,Auto,Private,1753043
2018,South Carolina,Auto,Public,77143
2018,South Carolina,Bus,Private,5396
2018,South Carolina,Bus,Public,11926
2018,South Carolina,Truck,Private,2383581
2018,South Carolina,Truck,Public,109458
2018,South Carolina,Motorcycle,Private,116504
2018,South Carolina,Motorcycle,Public,468
2018,South Dakota,Auto,Private,352997
2018,South Dakota,Auto,Public,5862
2018,South Dakota,Bus,Private,0
2018,South Dakota,Bus,Public,2654
2018,South Dakota,Truck,Private,772494
2018,South Dakota,Truck,Public,14914
2018,South Dakota,Motorcycle,Private,119762
2018,South Dakota,Motorcycle,Public,732
2018,Tennessee,Auto,Private,2234092
2018,Tennessee,Auto,Public,51237
2018,Tennessee,Bus,Private,2963
2018,Tennessee,Bus,Public,26647
2018,Tennessee,Truck,Private,3194192
2018,Tennessee,Truck,Public,80617
2018,Tennessee,Motorcycle,Private,178741
2018,Tennessee,Motorcycle,Public,2385
2018,Texas,Auto,Private,8155311
2018,Texas,Auto,Public,93011
2018,Texas,Bus,Private,18236
2018,Texas,Bus,Public,51730
2018,Texas,Truck,Private,13338426
2018,Texas,Truck,Public,180445
2018,Texas,Motorcycle,Private,348022
2018,Texas,Motorcycle,Public,1060
2018,Utah,Auto,Private,926078
2018,Utah,Auto,Public,11343
2018,Utah,Bus,Private,2585
2018,Utah,Bus,Public,3834
2018,Utah,Truck,Private,1322498
2018,Utah,Truck,Public,22049
2018,Utah,Motorcycle,Private,84202
2018,Utah,Motorcycle,Public,211
2018,Vermont,Auto,Private,214077
2018,Vermont,Auto,Public,4225
2018,Vermont,Bus,Private,322
2018,Vermont,Bus,Public,800
2018,Vermont,Truck,Private,361798
2018,Vermont,Truck,Public,7940
2018,Vermont,Motorcycle,Private,30532
2018,Vermont,Motorcycle,Public,0
2018,Virginia,Auto,Private,3222933
2018,Virginia,Auto,Public,44802
2018,Virginia,Bus,Private,8456
2018,Virginia,Bus,Public,26345
2018,Virginia,Truck,Private,4035495
2018,Virginia,Truck,Public,70770
2018,Virginia,Motorcycle,Private,195130
2018,Virginia,Motorcycle,Public,715
2018,Washington,Auto,Private,2897723
2018,Washington,Auto,Public,67216
2018,Washington,Bus,Private,5756
2018,Washington,Bus,Public,18090
2018,Washington,Truck,Private,3827108
2018,Washington,Truck,Public,101019
2018,Washington,Motorcycle,Private,235500
2018,Washington,Motorcycle,Public,1
2018,West Virginia,Auto,Private,547961
2018,West Virginia,Auto,Public,12157
2018,West Virginia,Bus,Private,226
2018,West Virginia,Bus,Public,2946
2018,West Virginia,Truck,Private,1044351
2018,West Virginia,Truck,Public,25395
2018,West Virginia,Motorcycle,Private,59403
2018,West Virginia,Motorcycle,Public,1280
2018,Wisconsin,Auto,Private,2055788
2018,Wisconsin,Auto,Public,31730
2018,Wisconsin,Bus,Private,14888
2018,Wisconsin,Bus,Public,4
2018,Wisconsin,Truck,Private,3190703
2018,Wisconsin,Truck,Public,53538
2018,Wisconsin,Motorcycle,Private,335995
2018,Wisconsin,Motorcycle,Public,415
2018,Wyoming,Auto,Private,200217
2018,Wyoming,Auto,Public,3329
2018,Wyoming,Bus,Private,2563
2018,Wyoming,Bus,Public,1495
2018,Wyoming,Truck,Private,588345
2018,Wyoming,Truck,Public,12107
2018,Wyoming,Motorcycle,Private,28964
2018,Wyoming,Motorcycle,Public,4
2017,Alabama,Auto,Private,2021395
2017,Alabama,Auto,Public,44068
2017,Alabama,Bus,Private,5550
2017,Alabama,Bus,Public,132
2017,Alabama,Truck,Private,2806624
2017,Alabama,Truck,Public,66119
2017,Alabama,Motorcycle,Private,111247
2017,Alabama,Motorcycle,Public,938
2017,Alaska,Auto,Private,169412
2017,Alaska,Auto,Public,4075
2017,Alaska,Bus,Private,7496
2017,Alaska,Bus,Public,584
2017,Alaska,Truck,Private,573399
2017,Alaska,Truck,Public,17680
2017,Alaska,Motorcycle,Private,31852
2017,Alaska,Motorcycle,Public,7
2017,Arizona,Auto,Private,2371199
2017,Arizona,Auto,Public,20425
2017,Arizona,Bus,Private,1508
2017,Arizona,Bus,Public,7543
2017,Arizona,Truck,Private,3356363
2017,Arizona,Truck,Public,43341
2017,Arizona,Motorcycle,Private,164053
2017,Arizona,Motorcycle,Public,2
2017,Arkansas,Auto,Private,914265
2017,Arkansas,Auto,Public,12524
2017,Arkansas,Bus,Private,11229
2017,Arkansas,Bus,Public,712
2017,Arkansas,Truck,Private,1778174
2017,Arkansas,Truck,Public,27336
2017,Arkansas,Motorcycle,Private,89457
2017,Arkansas,Motorcycle,Public,0
2017,California,Auto,Private,14615499
2017,California,Auto,Public,245468
2017,California,Bus,Private,35253
2017,California,Bus,Public,64664
2017,California,Truck,Private,14693888
2017,California,Truck,Public,297826
2017,California,Motorcycle,Private,828083
2017,California,Motorcycle,Public,14460
2017,Colorado,Auto,Private,1768221
2017,Colorado,Auto,Public,16837
2017,Colorado,Bus,Private,5998
2017,Colorado,Bus,Public,7307
2017,Colorado,Truck,Private,3231050
2017,Colorado,Truck,Public,40545
2017,Colorado,Motorcycle,Private,190002
2017,Colorado,Motorcycle,Public,0
2017,Connecticut,Auto,Private,1301153
2017,Connecticut,Auto,Public,1186
2017,Connecticut,Bus,Private,11342
2017,Connecticut,Bus,Public,36
2017,Connecticut,Truck,Private,1417371
2017,Connecticut,Truck,Public,5131
2017,Connecticut,Motorcycle,Private,90111
2017,Connecticut,Motorcycle,Public,20
2017,Delaware,Auto,Private,417700
2017,Delaware,Auto,Public,1499
2017,Delaware,Bus,Private,3335
2017,Delaware,Bus,Public,428
2017,Delaware,Truck,Private,516931
2017,Delaware,Truck,Public,3030
2017,Delaware,Motorcycle,Private,27810
2017,Delaware,Motorcycle,Public,0
2017,District of Columbia,Auto,Private,191723
2017,District of Columbia,Auto,Public,16418
2017,District of Columbia,Bus,Private,1002
2017,District of Columbia,Bus,Public,3883
2017,District of Columbia,Truck,Private,113857
2017,District of Columbia,Truck,Public,14843
2017,District of Columbia,Motorcycle,Private,3897
2017,District of Columbia,Motorcycle,Public,393
2017,Florida,Auto,Private,7670861
2017,Florida,Auto,Public,107632
2017,Florida,Bus,Private,25004
2017,Florida,Bus,Public,34592
2017,Florida,Truck,Private,8396619
2017,Florida,Truck,Public,138294
2017,Florida,Motorcycle,Private,583685
2017,Florida,Motorcycle,Public,2582
2017,Georgia,Auto,Private,3481721
2017,Georgia,Auto,Public,54334
2017,Georgia,Bus,Private,12164
2017,Georgia,Bus,Public,24254
2017,Georgia,Truck,Private,4583971
2017,Georgia,Truck,Public,81959
2017,Georgia,Motorcycle,Private,203064
2017,Georgia,Motorcycle,Public,858
2017,Hawaii,Auto,Private,504605
2017,Hawaii,Auto,Public,7781
2017,Hawaii,Bus,Private,1745
2017,Hawaii,Bus,Public,1288
2017,Hawaii,Truck,Private,693360
2017,Hawaii,Truck,Public,15186
2017,Hawaii,Motorcycle,Private,35203
2017,Hawaii,Motorcycle,Public,373
2017,Idaho,Auto,Private,547567
2017,Idaho,Auto,Public,2439
2017,Idaho,Bus,Private,3243
2017,Idaho,Bus,Public,627
2017,Idaho,Truck,Private,1208288
2017,Idaho,Truck,Public,10442
2017,Idaho,Motorcycle,Private,63266
2017,Idaho,Motorcycle,Public,31
2017,Illinois,Auto,Private,4617096
2017,Illinois,Auto,Public,38748
2017,Illinois,Bus,Private,34177
2017,Illinois,Bus,Public,182
2017,Illinois,Truck,Private,5806097
2017,Illinois,Truck,Public,60517
2017,Illinois,Motorcycle,Private,333943
2017,Illinois,Motorcycle,Public,0
2017,Indiana,Auto,Private,2258547
2017,Indiana,Auto,Public,2893
2017,Indiana,Bus,Private,7227
2017,Indiana,Bus,Public,13498
2017,Indiana,Truck,Private,3627258
2017,Indiana,Truck,Public,10032
2017,Indiana,Motorcycle,Private,250579
2017,Indiana,Motorcycle,Public,0
2017,Iowa,Auto,Private,1257304
2017,Iowa,Auto,Public,11692
2017,Iowa,Bus,Private,3945
2017,Iowa,Bus,Public,5339
2017,Iowa,Truck,Private,2253531
2017,Iowa,Truck,Public,23663
2017,Iowa,Motorcycle,Private,194273
2017,Iowa,Motorcycle,Public,330
2017,Kansas,Auto,Private,983245
2017,Kansas,Auto,Public,4014
2017,Kansas,Bus,Private,3961
2017,Kansas,Bus,Public,2267
2017,Kansas,Truck,Private,1618733
2017,Kansas,Truck,Public,9761
2017,Kansas,Motorcycle,Private,95892
2017,Kansas,Motorcycle,Public,0
2017,Kentucky,Auto,Private,1659583
2017,Kentucky,Auto,Public,31502
2017,Kentucky,Bus,Private,1406
2017,Kentucky,Bus,Public,9353
2017,Kentucky,Truck,Private,2439925
2017,Kentucky,Truck,Public,50273
2017,Kentucky,Motorcycle,Private,101085
2017,Kentucky,Motorcycle,Public,78
2017,Louisiana,Auto,Private,1360611
2017,Louisiana,Auto,Public,28825
2017,Louisiana,Bus,Private,22183
2017,Louisiana,Bus,Public,6977
2017,Louisiana,Truck,Private,2320545
2017,Louisiana,Truck,Public,54007
2017,Louisiana,Motorcycle,Private,113664
2017,Louisiana,Motorcycle,Public,0
2017,Maine,Auto,Private,383228
2017,Maine,Auto,Public,4005
2017,Maine,Bus,Private,1313
2017,Maine,Bus,Public,3026
2017,Maine,Truck,Private,643010
2017,Maine,Truck,Public,8339
2017,Maine,Motorcycle,Private,51466
2017,Maine,Motorcycle,Public,1
2017,Maryland,Auto,Private,1977742
2017,Maryland,Auto,Public,29162
2017,Maryland,Bus,Private,15233
2017,Maryland,Bus,Public,7739
2017,Maryland,Truck,Private,2167715
2017,Maryland,Truck,Public,41730
2017,Maryland,Motorcycle,Private,118201
2017,Maryland,Motorcycle,Public,76
2017,Massachusetts,Auto,Private,2204455
2017,Massachusetts,Auto,Public,4013
2017,Massachusetts,Bus,Private,13255
2017,Massachusetts,Bus,Public,243
2017,Massachusetts,Truck,Private,2662640
2017,Massachusetts,Truck,Public,11684
2017,Massachusetts,Motorcycle,Private,168931
2017,Massachusetts,Motorcycle,Public,0
2017,Michigan,Auto,Private,3233241
2017,Michigan,Auto,Public,24232
2017,Michigan,Bus,Private,3397
2017,Michigan,Bus,Public,5340
2017,Michigan,Truck,Private,4947020
2017,Michigan,Truck,Public,46380
2017,Michigan,Motorcycle,Private,257455
2017,Michigan,Motorcycle,Public,0
2017,Minnesota,Auto,Private,2129307
2017,Minnesota,Auto,Public,16880
2017,Minnesota,Bus,Private,14338
2017,Minnesota,Bus,Public,5642
2017,Minnesota,Truck,Private,3243782
2017,Minnesota,Truck,Public,31148
2017,Minnesota,Motorcycle,Private,241556
2017,Minnesota,Motorcycle,Public,0
2017,Mississippi,Auto,Private,820128
2017,Mississippi,Auto,Public,2736
2017,Mississippi,Bus,Private,2023
2017,Mississippi,Bus,Public,5995
2017,Mississippi,Truck,Private,1190809
2017,Mississippi,Truck,Public,7661
2017,Mississippi,Motorcycle,Private,28124
2017,Mississippi,Motorcycle,Public,0
2017,Missouri,Auto,Private,2122581
2017,Missouri,Auto,Public,18469
2017,Missouri,Bus,Private,27057
2017,Missouri,Bus,Public,123
2017,Missouri,Truck,Private,3227854
2017,Missouri,Truck,Public,34358
2017,Missouri,Motorcycle,Private,138294
2017,Missouri,Motorcycle,Public,0
2017,Montana,Auto,Private,440809
2017,Montana,Auto,Public,583
2017,Montana,Bus,Private,4538
2017,Montana,Bus,Public,164
2017,Montana,Truck,Private,1104946
2017,Montana,Truck,Public,6223
2017,Montana,Motorcycle,Private,256587
2017,Montana,Motorcycle,Public,4
2017,Nebraska,Auto,Private,662491
2017,Nebraska,Auto,Public,14549
2017,Nebraska,Bus,Private,13526
2017,Nebraska,Bus,Public,38
